Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,49.81,51.55,49.54,51.00,7544800,23.54
2008-12-30,49.33,49.80,48.79,49.69,4813200,22.93
2008-12-29,49.70,49.97,48.27,48.94,4673000,22.59
2008-12-26,49.30,50.02,49.30,49.76,2459600,22.97
2008-12-24,48.05,49.38,47.64,49.13,2192400,22.68
2008-12-23,49.22,50.02,47.08,47.96,6551000,22.14
2008-12-22,51.27,51.65,48.14,49.10,6892800,22.66
2008-12-19,53.29,54.00,50.43,51.26,12200400,23.66
2008-12-18,50.69,54.25,50.35,52.69,12330400,24.32
2008-12-17,48.70,52.40,48.70,50.64,7723400,23.37
2008-12-16,48.27,50.20,47.75,49.64,12275600,22.91
2008-12-15,50.01,50.88,47.35,48.19,6796400,22.24
2008-12-12,47.67,49.70,47.61,49.37,7347200,22.79
2008-12-11,50.17,51.24,48.19,48.73,8239800,22.49
2008-12-10,51.59,51.95,48.94,50.50,12728200,23.31
2008-12-09,55.27,55.63,52.18,52.94,9729800,24.43
2008-12-08,54.53,57.33,54.30,56.17,16164600,25.93
2008-12-05,50.98,53.57,49.51,53.34,6912600,24.62
2008-12-04,51.17,54.17,50.04,51.96,10772600,23.98
2008-12-03,48.93,52.42,47.81,52.01,8715400,23.89
2008-12-02,48.69,50.48,48.39,50.01,8055000,22.97
2008-12-01,52.27,52.27,47.88,48.02,7083000,22.06
2008-11-28,54.00,54.00,51.63,53.25,3745200,24.46
2008-11-26,48.64,53.49,48.24,53.25,7919200,24.46
2008-11-25,51.28,52.75,48.26,49.29,11991400,22.64
2008-11-24,48.18,51.00,47.91,50.32,9297600,23.11
2008-11-21,44.41,48.17,43.75,47.88,12820800,21.99
2008-11-20,43.27,47.84,42.68,43.61,13580800,20.03
2008-11-19,46.50,47.26,43.76,43.84,8128400,20.14
2008-11-18,46.13,47.44,44.55,46.64,9670000,21.42
2008-11-17,46.05,48.03,46.00,46.31,8922600,21.27
2008-11-14,47.85,48.65,45.94,46.53,8567200,21.37
2008-11-13,44.53,48.93,43.62,48.86,12481200,22.44
2008-11-12,45.14,45.74,43.50,44.37,9796000,20.38
2008-11-11,47.91,48.22,44.34,45.67,14640800,20.98
2008-11-10,50.73,50.73,46.92,47.97,10836200,22.03
2008-11-07,50.66,51.24,47.56,49.41,12182000,22.70
2008-11-06,51.94,51.94,49.94,50.64,14264800,23.26
2008-11-05,55.99,56.39,52.54,52.78,8336400,24.24
2008-11-04,56.87,57.25,55.03,56.22,6380400,25.82
2008-11-03,57.35,58.50,55.43,55.84,6198200,25.65
2008-10-31,55.18,59.04,55.18,57.63,10533000,26.47
2008-10-30,54.51,56.38,53.50,55.81,12012000,25.64
2008-10-29,52.18,54.89,50.74,52.48,8937000,24.11
2008-10-28,47.66,52.50,46.63,52.42,12981600,24.08
2008-10-27,47.19,48.88,46.47,46.55,7773600,21.38
2008-10-24,47.59,50.19,47.23,47.79,15063600,21.95
2008-10-23,52.21,53.32,48.17,50.73,14571800,23.30
2008-10-22,55.50,55.87,51.00,52.50,13038200,24.11
2008-10-21,59.01,59.71,56.72,57.12,8748400,26.24
2008-10-20,58.27,59.75,56.86,59.75,10733600,27.44
2008-10-17,54.63,58.21,53.86,57.48,12386400,26.40
2008-10-16,52.63,56.21,49.90,55.97,16904000,25.71
2008-10-15,56.02,56.53,50.20,50.36,14417800,23.13
2008-10-14,58.06,59.50,56.29,57.12,16020600,26.24
2008-10-13,55.69,56.35,54.29,55.85,13058000,25.65
2008-10-10,50.34,57.92,49.03,54.53,19498000,25.05
2008-10-09,56.08,56.95,52.89,53.08,12124200,24.38
2008-10-08,57.03,58.87,55.16,55.70,18428800,25.58
2008-10-07,61.95,61.95,57.87,57.98,9047600,26.63
2008-10-06,61.99,63.00,57.42,61.14,17140600,28.08
2008-10-03,64.39,66.00,63.25,63.25,8403800,29.05
2008-10-02,65.12,66.00,63.60,63.75,10744400,29.28
2008-10-01,66.20,67.02,65.15,66.16,7438600,30.39
2008-09-30,65.93,67.44,64.85,66.90,10683000,30.73
2008-09-29,66.98,67.35,64.63,65.05,15784200,29.88
2008-09-26,64.18,68.00,64.00,67.79,15114000,31.14
2008-09-25,62.42,65.78,62.42,65.01,23024400,29.86
2008-09-24,60.84,61.04,58.83,59.27,9371000,27.22
2008-09-23,63.40,63.40,60.55,60.83,8708400,27.94
2008-09-22,65.20,65.81,62.45,63.15,8310400,29.01
2008-09-19,66.62,66.66,61.85,63.70,14484200,29.26
2008-09-18,60.25,65.99,58.74,64.64,25228600,29.69
2008-09-17,59.51,61.37,58.70,59.56,9780600,27.36
2008-09-16,59.11,61.94,59.05,61.19,7264400,28.11
2008-09-15,60.43,62.68,59.02,60.50,7155200,27.79
2008-09-12,60.60,62.08,60.00,61.92,6586200,28.44
2008-09-11,59.25,61.02,58.92,60.97,6642800,28.01
2008-09-10,59.89,60.81,59.13,59.87,7390200,27.50
2008-09-09,60.33,61.55,59.49,60.28,7009400,27.69
2008-09-08,60.00,60.42,58.90,60.33,6336200,27.71
2008-09-05,59.41,59.69,58.47,58.82,6877200,27.02
2008-09-04,60.97,61.73,59.65,59.74,5866800,27.44
2008-09-03,60.73,62.09,60.01,61.91,6184200,28.33
2008-09-02,61.56,62.74,60.78,61.18,6767200,28.00
2008-08-29,61.18,61.34,60.52,60.61,3322200,27.74
2008-08-28,59.92,61.54,59.80,61.22,4632600,28.02
2008-08-27,59.10,59.80,58.70,59.67,4621400,27.31
2008-08-26,59.79,59.87,58.75,58.92,5981200,26.96
2008-08-25,60.66,61.26,59.42,59.71,5100800,27.32
2008-08-22,60.98,62.00,60.91,61.11,4888600,27.97
2008-08-21,60.10,60.73,59.26,60.59,5427600,27.73
2008-08-20,61.09,61.40,60.11,60.66,6328000,27.76
2008-08-19,61.21,61.52,60.77,61.03,3689400,27.93
2008-08-18,62.50,62.75,61.35,61.65,3239200,28.21
2008-08-15,62.02,62.89,61.90,62.29,5559400,28.51
2008-08-14,61.69,62.85,61.34,62.00,5069000,28.37
2008-08-13,62.43,62.65,60.94,61.97,4133200,28.36
2008-08-12,62.71,63.40,61.60,62.10,6404000,28.42
2008-08-11,63.02,64.80,62.33,63.27,6904600,28.95
2008-08-08,61.06,63.29,60.50,62.95,5937400,28.81
2008-08-07,61.60,61.60,60.04,60.85,8754200,27.85
