Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,59.18,60.05,59.07,59.83,11920500,50.13
2008-12-30,58.48,59.17,58.27,59.17,10880600,49.58
2008-12-29,58.58,58.88,57.34,58.15,9860100,48.72
2008-12-26,58.84,59.34,58.20,58.56,4249100,49.07
2008-12-24,58.80,58.96,58.26,58.56,3633700,49.07
2008-12-23,59.19,59.94,58.58,58.68,10555500,49.17
2008-12-22,59.18,59.54,58.06,58.93,14157000,49.38
2008-12-19,59.55,60.15,58.54,58.84,23131200,49.30
2008-12-18,59.55,60.25,58.49,58.99,18919300,49.43
2008-12-17,59.05,59.39,58.40,58.78,15634400,49.25
2008-12-16,58.45,59.75,57.63,59.60,17915200,49.94
2008-12-15,57.73,58.39,56.95,57.81,12984300,48.44
2008-12-12,57.21,57.64,56.41,57.25,14749700,47.97
2008-12-11,57.40,58.84,57.05,58.25,15953500,48.81
2008-12-10,58.82,58.82,56.84,57.80,13131200,48.43
2008-12-09,58.95,59.00,57.50,57.81,13779200,48.44
2008-12-08,59.07,59.77,57.75,58.77,16361100,49.24
2008-12-05,55.86,58.37,55.25,58.23,16614100,48.79
2008-12-04,57.42,57.61,55.53,56.18,17053600,47.07
2008-12-03,56.08,58.01,55.50,57.32,18783300,48.03
2008-12-02,56.11,57.00,54.95,56.83,16081100,47.62
2008-12-01,57.66,57.82,55.22,55.33,18847200,46.36
2008-11-28,58.47,58.76,57.63,58.58,7688500,49.08
2008-11-26,57.62,58.50,56.52,58.27,18507700,48.82
2008-11-25,59.99,60.00,57.46,58.70,21416200,49.18
2008-11-24,59.22,59.89,57.92,59.11,20508500,49.53
2008-11-21,56.48,58.51,54.49,58.35,30802200,48.89
2008-11-20,58.00,58.55,55.00,55.81,31046400,46.38
2008-11-19,60.44,61.53,58.01,58.12,27534900,48.30
2008-11-18,58.78,61.00,58.46,60.89,21199500,50.60
2008-11-17,58.80,61.10,58.65,59.27,16564900,49.25
2008-11-14,61.52,62.50,59.62,60.05,22065300,49.90
2008-11-13,58.40,63.01,57.32,62.90,27304500,52.27
2008-11-12,58.83,59.54,57.59,57.92,18385200,48.13
2008-11-11,59.29,60.40,58.01,59.55,14393000,49.49
2008-11-10,61.00,61.25,59.58,60.01,12841200,49.87
2008-11-07,58.46,60.49,58.28,60.22,16245700,50.04
2008-11-06,59.73,60.32,57.50,57.92,22899400,48.13
2008-11-05,61.75,61.75,59.73,59.85,19758000,49.73
2008-11-04,61.83,62.17,61.31,61.89,14645400,51.43
2008-11-03,61.49,61.82,60.56,61.16,11846900,50.82
2008-10-31,60.84,61.64,59.83,61.34,19784900,50.97
2008-10-30,62.35,62.75,59.68,60.57,23629000,50.33
2008-10-29,63.37,63.37,60.04,61.53,29020100,51.13
2008-10-28,61.44,64.50,60.57,64.19,27526400,53.34
2008-10-27,60.41,62.69,60.10,60.15,21067000,49.98
2008-10-24,59.00,62.49,58.64,60.79,23132100,50.52
2008-10-23,61.84,63.14,60.20,62.45,23490600,51.90
2008-10-22,62.27,63.10,60.25,61.42,23324900,51.04
2008-10-21,63.71,64.90,63.37,63.66,14042400,52.90
2008-10-20,63.44,64.53,62.15,64.44,18035000,53.55
2008-10-17,62.95,65.00,62.04,62.65,25254100,52.06
2008-10-16,60.74,63.98,58.31,63.50,34602200,52.77
2008-10-15,64.31,64.76,60.10,60.54,25064700,50.31
2008-10-14,66.50,67.48,63.00,64.00,38915400,53.18
2008-10-13,58.46,62.80,57.95,62.68,32537300,52.09
2008-10-10,55.40,59.00,52.06,55.85,50089400,46.41
2008-10-09,62.64,63.16,57.58,57.58,33493900,47.85
2008-10-08,61.64,63.86,61.12,62.36,37910400,51.82
2008-10-07,65.11,65.65,62.10,62.49,24172200,51.93
2008-10-06,65.04,66.04,62.29,64.50,33471600,53.60
2008-10-03,68.00,68.37,66.10,66.16,25416700,54.98
2008-10-02,67.96,68.26,67.65,67.79,30897500,56.33
2008-10-01,69.07,69.07,67.28,67.79,25547700,56.33
2008-09-30,67.50,69.48,67.41,69.28,19623000,57.57
2008-09-29,68.81,69.86,66.90,66.90,25740100,55.59
