Date,Open,High,Low,Close,Volume,Adj Close
2008-11-14,42.01,43.76,40.80,41.04,8908900,35.62
2008-11-13,42.03,43.32,39.07,43.16,13997600,37.46
2008-11-12,43.23,44.09,42.00,42.52,7739500,36.90
2008-11-11,45.50,45.50,42.75,43.97,7928100,38.16
2008-11-10,47.30,48.31,45.59,46.14,5304200,40.04
2008-11-07,46.58,47.30,45.35,46.58,7150800,40.42
2008-11-06,48.97,50.23,45.35,45.72,13721300,39.68
2008-11-05,52.50,52.59,49.00,49.55,10002100,43.00
2008-11-04,54.41,54.65,52.72,53.62,9284500,46.19
2008-11-03,51.90,53.18,50.82,52.85,8412300,45.52
2008-10-31,50.62,52.61,49.28,52.42,8419400,45.15
2008-10-30,52.28,52.80,48.58,50.70,9559100,43.67
2008-10-29,48.81,52.82,48.81,49.80,12835700,42.90
2008-10-28,46.45,49.05,43.63,48.91,14396800,42.13
2008-10-27,45.70,46.13,42.26,42.36,9236200,36.49
2008-10-24,42.50,47.24,41.75,45.24,9792200,38.97
2008-10-23,43.20,46.81,42.81,46.52,13971200,40.07
2008-10-22,44.16,44.90,41.80,42.91,10096700,36.96
2008-10-21,46.32,47.69,45.53,46.40,7357000,39.97
2008-10-20,44.74,46.77,43.72,46.71,7809200,40.23
2008-10-17,43.95,46.82,43.21,44.55,10045100,38.37
2008-10-16,42.64,45.00,39.99,44.79,11752000,38.58
2008-10-15,44.18,45.48,41.54,42.33,10146800,36.46
2008-10-14,48.63,49.47,43.61,45.07,12493900,38.82
2008-10-13,43.57,47.31,42.50,47.08,14290600,40.55
2008-10-10,40.13,44.25,40.00,41.80,20325600,36.00
2008-10-09,47.83,48.94,44.41,44.41,12239000,38.25
2008-10-08,48.41,50.00,47.18,47.70,11889300,41.09
2008-10-07,51.79,52.56,48.71,49.28,10927800,42.45
2008-10-06,51.77,53.00,47.88,51.29,12428500,44.18
2008-10-03,54.00,56.40,53.76,53.83,9312300,46.37
2008-10-02,56.33,56.97,53.34,53.58,8128100,46.15
2008-10-01,56.76,58.00,55.37,56.62,6221800,48.77
2008-09-30,56.29,57.65,55.62,57.35,6412200,49.40
2008-09-29,57.50,57.95,54.75,55.47,9604900,47.78
2008-09-26,56.74,58.50,56.01,58.32,5866500,50.23
2008-09-25,57.67,58.20,56.80,57.42,6381800,49.46
2008-09-24,57.54,58.87,56.93,57.36,5484100,49.41
2008-09-23,58.91,60.39,57.19,57.31,6634600,49.36
2008-09-22,59.33,60.41,58.26,58.81,6031400,50.66
2008-09-19,60.74,61.00,57.60,59.76,10863200,51.47
2008-09-18,57.69,58.66,54.20,58.11,14031600,50.05
2008-09-17,60.88,61.00,56.43,57.00,14830200,49.10
2008-09-16,61.02,63.00,60.16,61.72,8591700,53.16
2008-09-15,61.81,62.80,61.00,62.25,9809800,53.62
2008-09-12,62.38,63.42,61.70,63.30,5084500,54.52
2008-09-11,61.13,62.71,61.13,62.57,6101100,53.90
2008-09-10,63.58,63.81,61.58,61.71,9138500,53.15
2008-09-09,63.92,65.22,63.92,64.02,7752800,55.14
2008-09-08,62.47,64.07,61.86,63.91,8309100,55.05
2008-09-05,62.52,63.49,61.89,62.89,5608800,54.17
2008-09-04,65.01,65.30,62.04,63.03,10921800,54.29
2008-09-03,65.69,67.08,64.14,66.07,5252900,56.91
2008-09-02,67.00,68.47,65.43,65.87,6464200,56.74
2008-08-29,66.25,66.43,65.10,65.56,3912800,56.47
2008-08-28,64.78,66.98,64.26,66.34,4448600,57.14
2008-08-27,63.57,65.20,63.20,64.52,4034300,55.57
2008-08-26,64.09,64.39,62.87,63.46,4488800,54.66
2008-08-25,64.91,65.49,63.58,64.07,4578300,55.19
2008-08-22,63.94,65.71,63.51,65.55,5490800,56.46
2008-08-21,62.97,63.79,62.21,63.55,4048500,54.74
2008-08-20,62.99,63.97,62.21,63.21,3964400,54.45
2008-08-19,63.48,64.19,62.62,62.95,8101400,54.22
2008-08-18,64.50,65.22,63.18,63.64,4903400,54.82
2008-08-15,64.77,65.33,63.82,64.45,7672600,55.51
2008-08-14,63.74,65.43,63.45,64.77,9356600,55.79
2008-08-13,66.07,66.23,64.00,64.26,8990000,55.35
2008-08-12,66.89,66.95,65.57,65.93,6422200,56.79
2008-08-11,67.89,67.90,66.21,66.62,6875200,57.38
2008-08-08,64.87,68.75,64.31,67.86,10088400,58.45
2008-08-07,65.06,66.18,64.65,64.69,7389300,55.72
2008-08-06,64.90,66.02,64.00,65.40,6240000,56.33
2008-08-05,61.87,65.68,61.86,65.20,8941000,55.82
2008-08-04,62.08,62.33,61.13,61.36,6074500,52.53
2008-08-01,61.39,62.28,60.77,62.01,7016800,53.09
2008-07-31,63.00,63.00,61.01,61.11,10585300,52.31
2008-07-30,63.59,63.93,63.00,63.82,6011000,54.63
2008-07-29,62.64,63.50,62.32,63.21,5620700,54.11
2008-07-28,63.82,64.06,62.26,62.34,6253100,53.37
2008-07-25,63.00,64.14,62.34,63.83,9167400,54.64
2008-07-24,65.60,66.09,62.05,62.53,14072900,53.53
2008-07-23,67.32,68.01,65.62,66.72,11043900,57.12
2008-07-22,68.58,69.50,67.76,69.26,6168500,59.29
2008-07-21,68.50,68.91,67.30,68.24,5025700,58.42
2008-07-18,67.11,68.34,66.54,68.14,8452100,58.33
2008-07-17,66.05,67.22,65.05,66.92,7105200,57.29
2008-07-16,63.91,65.68,63.50,65.58,5644100,56.14
2008-07-15,62.06,64.36,62.02,63.88,7925200,54.69
2008-07-14,64.40,64.40,62.63,63.19,5545500,54.10
2008-07-11,65.35,65.35,62.86,63.28,9787400,54.17
2008-07-10,65.95,66.50,65.01,65.99,7304100,56.49
2008-07-09,66.06,67.23,65.32,65.59,9614900,56.15
2008-07-08,64.43,66.00,64.21,65.92,6689800,56.43
2008-07-07,64.66,65.69,63.57,64.29,6175400,55.04
2008-07-03,64.01,64.60,63.54,64.47,4058400,55.19
2008-07-02,65.82,65.99,63.90,63.90,10136400,54.70
2008-07-01,64.95,66.22,64.56,65.45,9758400,56.03
2008-06-30,66.63,66.75,65.55,65.72,8562400,56.26
2008-06-27,67.74,67.93,66.38,66.92,10369500,57.29
2008-06-26,68.75,70.39,68.05,68.21,10984200,58.39
2008-06-25,72.28,72.79,69.35,69.64,21124600,59.62
2008-06-24,75.24,75.61,74.13,74.79,4949800,64.03
2008-06-23,76.23,76.48,75.12,75.59,4036600,64.71
2008-06-20,77.80,77.80,75.66,75.83,8868600,64.92
2008-06-19,75.05,77.21,74.68,76.95,7539700,65.87
2008-06-18,73.37,76.34,73.37,74.65,11534700,63.91
2008-06-17,75.38,75.50,73.81,74.38,6503700,63.67
2008-06-16,74.77,75.45,74.03,75.02,3481100,64.22
2008-06-13,74.76,75.49,74.38,75.12,6087100,64.31
2008-06-12,74.01,77.05,73.79,74.12,9794900,63.45
2008-06-11,73.44,73.77,72.93,73.31,6544800,62.76
2008-06-10,73.46,74.11,72.76,73.67,5675000,63.07
2008-06-09,73.40,74.12,73.14,73.95,6629000,63.31
2008-06-06,76.54,76.57,73.00,73.16,12786400,62.63
2008-06-05,78.19,78.20,76.80,77.31,5787700,66.18
2008-06-04,77.54,78.82,77.48,78.02,6750100,66.79
2008-06-03,81.50,81.80,77.30,78.12,10185000,66.88
2008-06-02,82.61,82.61,80.47,81.15,4492000,69.47
2008-05-30,82.40,82.94,81.01,82.77,4660200,70.86
2008-05-29,81.82,83.00,81.05,82.11,3465200,70.29
2008-05-28,83.25,83.25,81.08,82.13,4135400,70.31
2008-05-27,81.60,83.30,81.60,82.87,4528900,70.94
2008-05-23,81.21,82.09,80.85,81.48,4476600,69.75
2008-05-22,81.05,81.72,80.55,81.41,6333300,69.69
2008-05-21,85.41,85.60,80.78,81.19,10847200,69.50
2008-05-20,87.05,87.05,84.61,85.14,5698000,72.89
2008-05-19,85.56,88.29,85.00,87.07,7176300,74.54
2008-05-16,85.84,85.84,84.74,85.17,7129900,72.91
