Date,Open,High,Low,Close,Volume,Adj Close
2013-12-31,140.00,140.43,139.48,140.25,1846500,139.33
2013-12-30,139.08,139.65,138.79,139.42,1714300,138.51
2013-12-27,138.78,139.40,138.55,139.35,1894900,138.44
2013-12-26,137.30,138.68,137.03,138.29,2158200,137.39
2013-12-24,137.23,137.34,136.35,136.99,1311700,136.10
2013-12-23,137.10,137.43,136.32,136.80,3439600,135.91
2013-12-20,136.78,138.09,136.60,136.72,5856800,135.83
2013-12-19,135.06,136.52,134.73,136.41,4080900,135.52
2013-12-18,131.48,135.81,131.48,135.80,5580000,134.91
2013-12-17,130.42,131.62,129.98,131.39,6206800,130.53
2013-12-16,126.77,128.77,126.47,127.66,2805300,126.83
2013-12-13,126.65,127.35,125.98,126.43,1743400,125.60
2013-12-12,126.63,127.39,125.98,126.58,2486700,125.75
2013-12-11,128.74,129.66,126.71,126.77,3897500,125.94
2013-12-10,128.07,128.53,127.53,127.55,2353100,126.72
2013-12-09,128.80,129.18,128.39,128.57,2064400,127.73
2013-12-06,128.19,128.80,127.85,128.61,2886100,127.77
2013-12-05,126.40,127.65,126.22,126.83,2842700,126.00
2013-12-04,125.95,127.59,125.49,126.46,3450700,125.63
2013-12-03,126.06,127.39,125.15,126.60,7864500,125.77
2013-12-02,131.67,132.00,127.39,127.68,6897900,126.85
2013-11-29,133.51,134.16,133.34,133.51,2029000,132.64
2013-11-27,132.63,133.65,131.94,133.50,2433500,132.63
2013-11-26,131.45,132.64,131.33,132.15,4229600,131.29
2013-11-25,131.80,131.87,130.94,131.23,2496300,130.37
2013-11-22,130.36,132.55,129.82,131.02,1644800,130.16
2013-11-21,129.69,130.41,129.59,130.35,1576100,129.50
2013-11-20,129.50,130.30,128.55,129.18,2691800,128.34
2013-11-19,130.02,130.78,129.92,130.05,2532500,128.57
2013-11-18,129.91,130.50,129.78,130.13,2148200,128.65
2013-11-15,129.15,130.00,128.98,129.85,2360400,128.37
2013-11-14,128.97,130.12,128.80,129.79,2569800,128.31
2013-11-13,127.86,128.66,127.43,128.59,2426300,127.13
2013-11-12,128.15,128.59,127.55,128.36,2428600,126.90
2013-11-11,127.54,128.17,127.25,127.95,1751500,126.49
2013-11-08,126.03,128.02,126.03,127.99,2234300,126.53
2013-11-07,127.15,127.88,126.23,126.41,3188900,124.97
2013-11-06,126.46,127.32,126.23,127.13,1910300,125.68
2013-11-05,125.75,126.46,124.86,126.12,1757900,124.68
2013-11-04,125.98,126.49,125.56,126.32,1741500,124.88
2013-11-01,126.76,126.93,125.12,125.90,1676600,124.47
2013-10-31,124.97,126.38,124.95,125.85,2327200,124.42
2013-10-30,125.57,125.98,124.76,124.79,2107700,123.37
2013-10-29,125.08,125.48,124.62,125.28,1986700,123.85
2013-10-28,124.13,125.32,123.80,124.92,2358400,123.50
2013-10-25,123.05,124.46,122.87,124.42,2054300,123.00
2013-10-24,122.96,124.96,122.70,123.49,3851100,122.08
2013-10-23,123.43,123.73,122.50,123.20,2337500,121.80
2013-10-22,123.36,124.32,123.28,123.80,2053500,122.39
2013-10-21,122.79,123.31,122.68,123.25,1762200,121.85
2013-10-18,122.87,123.45,122.40,122.84,2590500,121.44
2013-10-17,120.74,122.87,120.71,122.62,2791700,121.22
2013-10-16,120.86,120.94,120.14,120.94,2646400,119.56
2013-10-15,121.28,121.38,119.79,119.82,2720500,118.46
2013-10-14,120.26,121.70,120.00,121.40,1866800,120.02
2013-10-11,119.16,120.77,118.39,120.72,2492700,119.35
2013-10-10,118.60,119.34,118.32,119.34,2688800,117.98
2013-10-09,117.27,117.96,116.65,117.57,2499200,116.23
2013-10-08,118.72,119.22,117.10,117.16,2869000,115.83
