Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,50.61,52.77,50.60,52.45,4092900,50.46
2008-12-30,52.20,52.20,50.27,50.99,4273800,49.06
2008-12-29,53.05,53.59,51.93,52.17,3450400,50.19
2008-12-26,52.78,53.46,51.93,53.25,1619100,51.23
2008-12-24,53.44,53.75,52.65,52.89,1632400,50.89
2008-12-23,53.52,54.40,53.12,53.65,2667600,51.62
2008-12-22,54.86,55.24,52.98,53.75,3520900,51.71
2008-12-19,54.51,56.23,53.78,54.97,8896300,52.89
2008-12-18,55.37,56.19,54.07,54.70,7593700,52.63
2008-12-17,54.29,56.00,54.06,55.36,6171900,53.26
2008-12-16,53.30,54.78,52.74,54.77,7678600,52.69
2008-12-15,52.81,53.77,51.77,52.75,5464700,50.75
2008-12-12,50.51,53.91,50.50,52.95,6275000,50.94
2008-12-11,52.40,54.59,51.72,52.09,7482100,50.12
2008-12-10,53.15,53.85,50.95,53.16,7546700,51.15
2008-12-09,55.50,56.44,53.10,53.53,8031800,51.50
2008-12-08,54.40,57.67,53.97,56.16,13273400,54.03
2008-12-05,49.75,53.47,48.50,53.18,10247900,51.16
2008-12-04,51.93,52.75,50.22,50.81,7621100,48.88
2008-12-03,48.12,52.75,48.11,52.44,9099900,50.45
2008-12-02,48.69,49.76,47.53,49.68,6643300,47.80
2008-12-01,51.00,51.14,47.67,48.05,7737900,46.23
2008-11-28,51.71,52.74,51.17,52.56,2652500,50.57
2008-11-26,48.81,52.00,48.20,52.00,6917500,50.03
2008-11-25,50.36,50.97,49.00,49.53,11239900,47.65
2008-11-24,47.61,50.00,45.78,49.72,11213400,47.84
2008-11-21,49.60,49.60,43.54,46.38,21192800,44.62
2008-11-20,50.21,51.30,48.00,48.14,12747500,46.32
2008-11-19,54.00,55.84,51.24,51.58,8737000,49.62
2008-11-18,52.79,55.08,52.61,54.64,7870700,52.57
2008-11-17,53.11,54.23,51.66,52.76,7325800,50.76
2008-11-14,53.11,57.00,52.45,54.24,9352600,52.18
2008-11-13,51.88,54.58,49.89,54.44,9683400,52.38
2008-11-12,52.45,55.65,51.18,51.75,10686500,49.79
2008-11-11,50.99,54.99,50.36,53.79,8098200,51.65
2008-11-10,55.30,55.30,51.20,51.99,6629200,49.92
2008-11-07,52.45,54.80,51.31,53.50,7726600,51.37
2008-11-06,55.04,56.00,50.74,51.53,13023200,49.48
2008-11-05,58.29,59.20,56.43,56.47,11248000,54.22
2008-11-04,54.38,60.45,53.88,59.81,18400900,57.43
2008-11-03,55.92,56.10,51.91,52.49,7106300,50.40
2008-10-31,53.89,56.08,53.00,55.35,10093200,53.15
2008-10-30,50.59,56.16,50.58,54.25,18728300,52.09
2008-10-29,50.40,53.51,49.51,50.69,13998600,48.67
2008-10-28,47.90,51.58,47.05,49.97,14609000,47.98
2008-10-27,47.01,49.20,46.44,46.59,10475400,44.74
2008-10-24,43.80,48.50,43.74,47.98,10199700,46.07
2008-10-23,48.76,49.55,45.74,48.32,11992500,46.40
2008-10-22,49.97,52.00,48.00,48.51,10060900,46.58
2008-10-21,51.35,53.07,50.29,50.70,7248900,48.68
2008-10-20,53.31,53.82,51.12,52.01,8991400,49.94
2008-10-17,51.50,55.07,51.50,52.22,8774600,50.14
2008-10-16,50.15,53.33,48.04,53.07,14015700,50.96
2008-10-15,55.52,56.00,48.53,49.75,19174800,47.77
2008-10-14,62.00,62.11,55.25,57.61,13285600,55.32
2008-10-13,54.99,59.00,53.59,58.87,12358300,56.53
2008-10-10,47.00,53.95,47.00,52.00,18135400,49.93
2008-10-09,53.79,55.94,49.41,49.85,10634400,47.87
2008-10-08,49.01,54.43,47.75,52.63,18802600,50.54
2008-10-07,56.00,56.44,50.62,51.15,18961400,49.12
2008-10-06,53.42,56.02,50.25,55.38,21840200,53.18
2008-10-03,59.07,60.17,56.31,56.84,14588900,54.58
2008-10-02,61.49,61.49,57.31,57.59,8804000,55.30
2008-10-01,60.75,62.10,59.21,61.31,6763500,58.87
2008-09-30,56.38,61.43,56.38,61.39,9680100,58.95
2008-09-29,60.30,60.48,55.89,57.80,19609800,55.50
2008-09-26,62.73,63.40,60.80,62.04,12792800,59.57
2008-09-25,65.75,66.47,64.54,64.60,5973800,62.03
2008-09-24,67.05,67.72,65.50,65.68,6133100,63.07
2008-09-23,65.85,67.47,64.11,66.90,10950900,64.24
2008-09-22,68.92,68.99,64.90,65.18,11566600,62.59
2008-09-19,71.01,71.16,67.04,69.57,17235400,66.80
2008-09-18,64.20,67.24,58.38,66.90,21047300,64.24
2008-09-17,65.81,67.95,64.01,64.09,16884200,61.54
2008-09-16,66.62,68.96,65.00,66.35,20899100,63.71
2008-09-15,68.66,70.98,68.26,69.38,9683600,66.62
2008-09-12,69.93,71.66,69.25,71.65,7060100,68.80
2008-09-11,67.41,71.36,67.05,70.95,11783000,68.13
2008-09-10,67.27,69.90,66.63,69.04,10984200,66.29
2008-09-09,70.35,70.35,67.18,67.49,12470500,64.81
2008-09-08,73.51,74.29,68.68,70.10,14167400,67.31
2008-09-05,69.97,71.98,69.25,71.76,10154200,68.91
2008-09-04,72.52,72.63,69.75,70.50,9417500,67.70
2008-09-03,74.56,75.34,72.07,73.05,8850200,70.14
2008-09-02,76.83,77.50,74.39,74.99,7474600,72.01
2008-08-29,74.96,76.00,74.70,75.90,4831600,72.88
2008-08-28,74.75,75.81,74.17,75.65,6685300,72.64
2008-08-27,73.03,74.50,72.85,74.45,4785400,71.49
2008-08-26,73.67,74.30,72.87,73.34,4666800,70.42
2008-08-25,73.52,74.89,73.13,73.32,4509900,70.40
2008-08-22,75.36,75.79,73.84,74.09,5238900,71.14
2008-08-21,73.96,74.64,73.19,74.38,3886200,71.42
2008-08-20,74.10,74.71,73.66,74.57,4529700,71.60
2008-08-19,74.45,75.24,73.61,73.74,5276200,70.81
2008-08-18,75.62,76.25,74.14,74.94,6462600,71.96
2008-08-15,75.99,76.53,74.83,75.79,6500800,72.78
2008-08-14,73.87,75.79,73.60,75.78,6459800,72.77
2008-08-13,72.75,74.17,72.48,73.93,7481200,70.99
2008-08-12,74.20,74.80,72.60,72.80,8433600,69.80
2008-08-11,72.44,76.50,71.95,74.79,13822300,71.71
2008-08-08,69.77,72.85,69.11,72.60,9088600,69.61
2008-08-07,70.78,71.25,69.34,69.50,10961800,66.64
2008-08-06,72.80,72.81,71.07,71.48,10231000,68.54
2008-08-05,73.20,74.23,72.32,73.60,8588700,70.57
2008-08-04,71.76,73.60,71.50,72.50,10671500,69.52
2008-08-01,73.30,74.10,70.35,71.73,15428900,68.78
2008-07-31,76.22,78.15,71.49,73.06,37222200,70.05
2008-07-30,77.25,78.90,74.27,78.45,19022300,75.22
2008-07-29,71.03,75.97,71.01,75.97,12260100,72.84
2008-07-28,72.41,73.60,70.25,70.55,8924800,67.65
2008-07-25,70.54,72.35,69.07,71.96,9672700,69.00
2008-07-24,72.92,73.73,69.96,70.08,9156400,67.20
2008-07-23,73.50,75.00,72.60,73.25,12485700,70.23
2008-07-22,69.60,74.23,67.90,74.05,16352000,71.00
2008-07-21,73.91,74.94,71.57,71.90,13234300,68.94
2008-07-18,74.24,74.49,72.12,73.40,11658000,70.38
2008-07-17,73.70,75.06,71.35,75.06,16817200,71.97
2008-07-16,68.33,72.56,66.51,72.23,23112200,69.26
2008-07-15,71.26,71.31,67.29,68.42,21067200,65.60
2008-07-14,76.09,76.18,72.50,72.58,10669900,69.59
2008-07-11,75.60,77.45,74.00,74.55,13661300,71.48
2008-07-10,75.76,77.62,73.89,77.25,13203000,74.07
2008-07-09,79.00,79.10,75.40,75.87,13830500,72.75
2008-07-08,74.89,79.50,72.25,79.06,23949100,75.81
2008-07-07,78.50,79.94,74.00,75.62,19986100,72.51
2008-07-03,79.36,79.81,77.25,78.07,7184700,74.86
2008-07-02,81.90,82.40,79.30,79.42,8451000,76.15
2008-07-01,79.64,81.41,79.20,81.41,11230400,78.06
2008-06-30,82.01,82.84,80.30,81.31,12325300,77.96
2008-06-27,78.80,82.87,78.55,82.60,44005700,79.20
2008-06-26,80.60,80.74,78.02,79.10,19140700,75.84
2008-06-25,83.36,84.42,81.86,82.06,12677900,78.68
2008-06-24,80.06,82.94,78.51,82.66,12472800,79.26
2008-06-23,83.85,84.35,81.02,81.06,7535300,77.72
2008-06-20,82.97,84.50,82.75,83.57,10636700,80.13
2008-06-19,83.48,84.40,81.62,84.27,9231300,80.80
2008-06-18,83.72,84.70,83.44,83.86,8431000,80.41
2008-06-17,84.10,84.98,83.68,84.67,8319400,81.18
2008-06-16,81.48,83.50,81.10,83.27,8596000,79.84
2008-06-13,80.26,81.81,80.15,81.53,7672300,78.17
