Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,53.15,54.08,53.04,53.60,4630500,47.13
2008-12-30,51.78,53.14,51.43,53.04,4828800,46.64
2008-12-29,50.92,51.33,50.38,51.33,3910800,45.14
2008-12-26,51.22,51.52,50.61,51.13,1982000,44.96
2008-12-24,50.79,51.40,50.45,51.15,1410200,44.98
2008-12-23,52.00,52.36,50.39,50.62,5871100,44.51
2008-12-22,50.65,51.91,49.95,51.74,7898500,45.50
2008-12-19,52.20,52.37,50.30,51.37,12120200,45.17
2008-12-18,50.78,51.72,50.53,50.81,7941800,44.68
2008-12-17,50.90,51.47,50.22,50.60,6451100,44.50
2008-12-16,50.65,51.82,49.08,51.67,9017700,45.44
2008-12-15,49.49,50.10,48.87,49.63,7989000,43.64
2008-12-12,45.81,48.95,45.52,48.82,9972800,42.93
2008-12-11,47.18,48.64,46.65,47.08,6737100,41.40
2008-12-10,48.45,48.97,47.21,48.01,7186300,42.22
2008-12-09,48.43,48.78,47.16,47.97,9758700,42.18
2008-12-08,50.11,50.50,48.53,48.65,9985700,42.78
2008-12-05,46.66,49.40,45.82,49.01,9426700,43.10
2008-12-04,46.74,48.20,46.42,47.16,9719300,41.47
2008-12-03,45.82,47.51,45.20,47.32,7981000,41.61
2008-12-02,46.43,46.60,45.05,46.06,9453300,40.50
2008-12-01,47.93,47.93,45.45,45.62,9254100,40.12
2008-11-28,47.56,48.70,47.56,48.53,3975800,42.68
2008-11-26,46.19,47.77,45.70,47.73,8616300,41.97
2008-11-25,50.00,50.00,46.59,47.13,12945300,41.44
2008-11-24,47.17,49.87,46.13,49.11,9997400,43.19
2008-11-21,43.78,47.03,41.76,46.67,15812600,41.04
2008-11-20,45.30,46.39,42.76,43.22,16485300,38.01
2008-11-19,49.14,49.55,45.86,45.99,9944300,40.44
2008-11-18,47.65,49.50,47.20,49.32,9062100,43.37
2008-11-17,49.61,50.54,48.01,48.15,8027800,42.34
2008-11-14,51.29,53.56,49.74,50.23,7227600,44.17
2008-11-13,49.80,52.45,46.57,52.28,11826400,45.97
2008-11-12,50.80,50.85,48.93,49.01,6928600,43.10
2008-11-11,51.41,53.00,50.00,51.80,6738000,45.21
2008-11-10,53.02,54.24,51.41,52.19,6871400,45.55
2008-11-07,50.92,51.96,50.15,51.81,6065700,45.22
2008-11-06,53.18,54.20,50.23,50.61,8765200,44.17
2008-11-05,56.46,56.94,53.50,53.67,8107000,46.84
2008-11-04,56.00,57.64,55.39,57.25,8033900,49.97
2008-11-03,54.96,55.70,54.09,54.25,4123500,47.35
2008-10-31,54.00,55.62,52.50,54.96,7420000,47.97
2008-10-30,53.96,54.84,51.74,53.57,8066900,46.76
2008-10-29,51.80,54.00,50.90,52.08,11542300,45.46
2008-10-28,46.25,51.46,45.67,51.29,11088800,44.77
2008-10-27,46.68,47.78,45.00,45.18,8291100,39.43
2008-10-24,45.18,48.91,45.04,47.31,9156100,41.29
2008-10-23,48.96,49.96,46.07,48.69,12021000,42.50
2008-10-22,49.83,50.66,47.51,48.60,9802700,42.42
2008-10-21,51.20,52.29,50.41,50.95,7271100,44.47
2008-10-20,51.35,52.29,49.25,52.23,10999700,45.59
2008-10-17,52.73,53.51,50.34,50.71,11420200,44.26
2008-10-16,49.70,53.47,47.63,52.88,16098700,46.16
2008-10-15,51.39,54.29,48.82,49.25,14549700,42.99
2008-10-14,57.63,57.63,51.61,52.53,15726500,45.85
2008-10-13,49.30,54.19,48.94,54.13,13733800,47.25
