Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,17.65,17.97,17.57,17.71,32483600,14.17
2008-12-30,17.41,17.81,17.33,17.75,37951500,14.20
2008-12-29,17.12,17.30,17.01,17.29,31758900,13.84
2008-12-26,17.07,17.17,16.97,17.10,14896300,13.68
2008-12-24,17.10,17.14,16.93,17.01,14263000,13.61
2008-12-23,17.34,17.40,17.00,17.03,32266100,13.63
2008-12-22,17.38,17.51,16.90,17.18,47422200,13.75
2008-12-19,17.35,17.53,17.16,17.30,58041300,13.84
2008-12-18,17.34,17.57,16.94,17.12,52775500,13.70
2008-12-17,17.23,17.57,17.00,17.25,46034500,13.80
2008-12-16,16.75,17.57,16.74,17.36,66463900,13.89
2008-12-15,16.91,17.12,16.50,16.63,50197200,13.31
2008-12-12,16.53,16.98,16.28,16.92,43849600,13.54
2008-12-11,16.41,16.98,16.19,16.56,65191200,13.25
2008-12-10,16.65,16.80,16.37,16.57,33919700,13.26
2008-12-09,16.54,16.98,16.40,16.47,43559500,13.18
2008-12-08,16.87,17.25,16.72,16.93,50282600,13.55
2008-12-05,16.05,16.98,15.82,16.55,60053400,13.24
2008-12-04,16.36,16.85,16.14,16.27,48621600,13.02
2008-12-03,15.82,16.75,15.82,16.62,68958400,13.30
2008-12-02,15.68,16.09,15.45,16.02,43475100,12.82
2008-12-01,16.18,16.35,15.20,15.28,45994800,12.23
2008-11-28,16.02,16.46,15.79,16.43,21109700,13.15
2008-11-26,15.63,16.10,15.50,16.07,44454500,12.86
2008-11-25,16.34,16.53,15.60,15.94,54412500,12.76
2008-11-24,15.96,16.49,15.44,16.04,73925300,12.84
2008-11-21,14.99,15.83,14.51,15.67,93965600,12.54
2008-11-20,15.49,16.03,14.26,14.45,91056700,11.56
2008-11-19,16.15,16.50,15.51,15.56,55131400,12.45
2008-11-18,15.95,16.39,15.61,16.29,59032500,13.04
2008-11-17,16.10,16.42,15.86,15.92,42703500,12.74
2008-11-14,16.45,17.09,16.22,16.28,50081900,13.03
2008-11-13,15.88,16.75,15.30,16.73,62606500,13.39
2008-11-12,16.46,16.56,15.81,15.83,55955800,12.67
2008-11-11,16.55,16.79,16.11,16.77,37584700,13.42
2008-11-10,17.20,17.30,16.35,16.60,34683200,13.28
2008-11-07,16.49,17.00,16.40,16.86,39554600,13.49
2008-11-06,16.98,17.04,16.22,16.37,57060600,13.10
2008-11-05,18.09,18.18,16.92,17.00,60572000,13.60
2008-11-04,18.12,18.45,17.92,18.41,46785100,14.48
2008-11-03,17.85,18.01,17.57,17.76,41477400,13.97
2008-10-31,17.76,18.25,17.60,17.71,60582700,13.93
2008-10-30,17.83,18.04,17.32,17.86,56921000,14.04
2008-10-29,17.57,18.12,17.13,17.19,66277900,13.52
2008-10-28,16.68,18.00,16.10,17.82,84609000,14.01
2008-10-27,16.30,17.24,16.04,16.39,63502900,12.89
2008-10-24,15.91,17.03,15.68,16.57,64982200,13.03
2008-10-23,16.89,17.25,16.10,17.10,66450000,13.45
